file_number,nesting_depth,num_ids,num_classes,num_important,duplicate_selectors,total_rules,deep_nesting,long_selectors,overqualified_selectors,browser_specific_properties,total_properties,avg_properties_per_rule,inline_styles,unused_selectors,universal_selectors,excessive_specificity,vendor_prefixes,animation_usage,excessive_zindex,unused_media_queries,color_hex_usage,excessive_font_sizes
262,0,156,2121,5,14,1223,1,731,2,208,3505,2.863562092,0,13,13,47,208,5,1,0,156,0
263,0,649,5207,1031,88,2114,1,314,25,608,2095,0.990543735,0,113,35,937,608,3,9,0,649,13
264,0,649,5207,1031,88,2114,1,314,25,608,2095,0.990543735,0,113,35,937,608,3,9,0,649,13
265,0,649,5207,1031,88,2114,1,314,25,608,2095,0.990543735,0,113,35,937,608,3,9,0,649,13
266,0,649,5207,1031,88,2114,1,314,25,608,2095,0.990543735,0,113,35,937,608,3,9,0,649,13
267,0,649,5207,1031,88,2114,1,314,25,608,2095,0.990543735,0,113,35,937,608,3,9,0,649,13
268,0,497,3720,67,75,1247,1,295,60,135,1292,1.03525641,0,208,11,375,135,1,9,0,497,11
269,0,532,4017,66,76,1510,1,294,60,147,1309,0.8663137,0,219,7,386,147,1,9,0,532,12
270,0,446,4509,1217,45,1808,1,229,7,907,1775,0.981205086,0,93,4,920,907,0,4,0,446,2
271,0,609,5167,1292,93,2462,1,250,26,127,1994,0.809581811,0,99,63,1244,127,5,21,0,609,0
272,0,532,4017,66,76,1510,1,294,60,147,1309,0.8663137,0,219,7,386,147,1,9,0,532,12
273,0,533,4036,66,83,1515,1,300,60,137,1289,0.850263852,0,219,6,386,137,1,9,0,533,12
274,0,422,5092,1661,130,2702,1,220,38,209,2979,1.102108768,0,81,131,1380,209,5,15,0,422,0
275,0,521,3685,1063,55,1734,1,249,13,475,1771,1.02074928,0,102,10,761,475,1,9,0,521,12
276,0,612,5019,1279,89,2397,1,243,20,108,1800,0.750625521,0,93,65,1218,108,3,14,0,612,0
277,0,619,5008,1026,82,2045,1,313,24,569,1952,0.954056696,0,139,12,904,569,3,9,0,619,13
278,0,533,4036,66,83,1515,1,300,60,137,1289,0.850263852,0,219,6,386,137,1,9,0,533,12
279,0,365,2800,56,107,1145,1,191,8,149,1146,1,0,140,6,345,149,2,8,0,365,10
280,0,425,5048,1713,105,2675,1,222,38,209,2986,1.115844544,0,81,132,1380,209,5,15,0,425,0
281,0,623,5091,1031,84,2076,1,305,25,571,2013,0.969186326,0,107,10,900,571,3,9,0,623,13
282,0,555,4770,1364,129,2465,1,225,31,113,2615,1.060421736,0,75,115,1285,113,5,15,0,555,0
283,0,231,5543,35,458,2524,1,408,8,1017,2684,1.062970297,0,235,3,638,1017,91,16,0,231,3
284,0,1216,9505,286,253,2398,1,604,78,111,1609,0.670696123,0,609,3,1079,111,2,7,0,1216,2
285,1,309,8468,67,102,5953,1,424,36,137,1777,0.29845482,0,154,59,320,137,10,5,0,309,6
286,0,732,5150,242,169,1895,1,638,34,68,3561,1.878164557,0,381,20,353,68,21,31,0,732,3
287,0,4061,9959,294,94,3073,1,1225,391,414,3944,1.283018868,0,880,409,1062,414,9,7,0,4061,3
288,0,682,4572,1171,307,2406,1,212,158,62,2008,0.834233486,0,140,80,1121,62,5,29,0,682,1
289,0,280,18287,2,20,886,1,77,5,1030,2780,3.13416009,9,10,0,31,1030,5,0,0,280,3
290,0,288,1109,61,35,690,1,41,10,115,755,1.092619392,0,46,4,202,115,1,0,0,288,9
291,0,0,13,0,0,7,1,0,0,0,30,3.75,0,0,0,0,0,0,0,0,0,0
292,0,7,18,0,0,14,1,2,1,0,75,5,0,0,1,0,0,0,0,0,7,0
293,0,84,108,0,4,33,1,25,0,58,294,8.647058824,0,5,2,16,58,0,0,0,84,0
294,0,80,233,0,4,30,1,19,3,64,290,9.35483871,0,7,1,17,64,0,0,0,80,0
295,0,88,198,6,9,70,1,47,0,158,462,6.507042254,0,8,7,35,158,0,0,0,88,0
296,0,90,168,0,3,58,1,46,0,97,332,5.627118644,0,5,1,15,97,0,0,0,90,0
297,0,402,2426,83,143,1042,1,183,24,55,1342,1.286673058,0,180,21,294,55,1,7,0,402,10
298,0,289,5860,3,63,3969,1,682,136,165,2001,0.504030227,0,429,591,2187,165,10,7,0,289,13
299,0,143,2508,118,37,1502,1,189,12,102,1002,0.666666667,0,81,145,275,102,6,10,0,143,5
300,0,467,3825,24,311,2263,1,624,1036,398,1776,0.784452297,0,137,1053,1278,398,7,12,0,467,1
301,0,17,46,0,0,26,1,1,0,0,83,3.074074074,0,2,0,1,0,0,0,0,17,0
302,0,595,8362,351,444,2599,1,782,23,94,2334,0.897692308,0,482,42,1257,94,18,21,0,595,28
303,0,6,1005,141,347,1010,1,86,0,1131,3367,3.330365974,0,34,1,367,1131,74,10,0,6,3
304,0,257,915,3,62,447,1,111,7,15,1683,3.756696429,0,22,2,71,15,22,2,0,257,1
305,0,257,915,3,62,447,1,111,7,15,1683,3.756696429,0,22,2,71,15,22,2,0,257,1
306,0,10,38,0,1,28,1,0,0,0,99,3.413793103,0,0,0,0,0,0,0,0,10,0
307,0,26,29,0,0,17,1,0,0,0,80,4.444444444,0,0,0,0,0,0,0,0,26,0
308,0,307,6928,694,116,1900,1,814,195,140,3234,1.70120989,0,471,16,635,140,41,43,0,307,32
309,0,53,2331,6,315,1643,1,731,90,123,2213,1.346107056,0,108,16,562,123,7,1,0,53,14
310,0,6,1987,1,147,626,1,241,0,14,688,1.097288676,0,233,0,374,14,0,0,0,6,3
311,0,105,3104,0,140,1236,1,399,4,66,2154,1.74130962,0,52,0,1211,66,2,11,0,105,2
312,0,158,6002,186,684,5422,1,168,33,106,1461,0.269408077,0,25,16,1331,106,5,8,0,158,52
313,0,0,23,0,0,32,1,1,0,0,107,3.242424242,0,1,0,0,0,0,0,0,0,0
314,0,9,20,0,0,23,1,0,0,1,57,2.375,0,0,0,0,1,0,0,0,9,0
315,0,4,146,0,0,44,1,21,0,0,157,3.488888889,0,5,0,3,0,0,1,0,4,0
316,0,0,129,6,0,17,1,13,0,0,32,1.777777778,0,10,0,2,0,0,0,0,0,0
317,0,266,329,6,14,842,1,545,8,12,1196,1.418742586,0,214,148,175,12,2,10,0,266,2
318,0,445,3702,52,59,1413,1,669,9,1566,4723,3.340169731,0,319,2,346,1566,11,12,0,445,5
319,0,1198,10135,33,223,3849,1,975,40,991,5370,1.394805195,0,321,169,824,991,40,12,0,1198,6
320,0,59,1162,23,488,948,1,29,0,781,1217,1.282402529,0,21,0,554,781,88,3,0,59,0
321,0,611,5562,1160,82,2129,1,329,25,1144,2557,1.200469484,0,118,37,957,1144,3,8,0,611,9
322,0,19,17,0,0,24,1,0,1,0,56,2.24,0,0,0,1,0,0,0,0,19,1
323,-2,1201,2749,280,40,1252,1,171,87,367,2460,1.963288109,0,220,12,164,367,0,15,0,1201,6
324,0,16,22,0,0,23,1,0,0,0,25,1.041666667,0,0,0,0,0,0,0,0,16,0
325,0,1027,3493,15,1115,3219,1,484,48,32,3604,1.119254658,0,165,39,1121,32,11,3,0,1027,19
326,0,17,48,3,0,50,1,1,2,4,23,0.450980392,0,1,0,9,4,0,0,0,17,0
327,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
328,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
329,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
330,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
331,0,811,13004,240,639,3193,1,1114,4,1240,5779,1.809329994,0,545,632,1650,1240,23,36,0,811,5
332,0,871,12829,1298,184,4328,1,1528,714,587,4162,0.961422961,0,277,15,1780,587,4,11,0,871,25
333,0,5,4629,8,0,1069,1,1020,0,2,1022,0.955140187,0,0,0,680,2,1,2,0,5,0
334,0,696,8917,322,385,2446,3,604,39,146,3179,1.299141806,0,432,294,724,146,6,16,0,696,3
335,0,14,4983,8,13,1182,1,1071,0,4,1158,0.978867287,0,31,2,713,4,1,3,0,14,0
336,0,5,4626,8,0,1064,1,1020,0,2,1032,0.969014085,0,0,0,680,2,1,2,0,5,0
337,0,5,4633,8,1,1064,1,1022,0,2,1023,0.96056338,0,1,0,681,2,1,2,0,5,0
338,0,5,6142,10,0,1401,1,1359,0,2,1337,0.95363766,0,0,0,1019,2,1,2,0,5,0
339,0,5,4626,8,0,1064,1,1020,0,2,1032,0.969014085,0,0,0,680,2,1,2,0,5,0
340,0,5,4639,8,12,1075,1,1020,0,4,1050,0.975836431,0,0,0,680,4,1,2,0,5,0
341,0,278,3729,19,173,847,1,300,24,512,1696,2,0,262,0,325,512,0,3,0,278,0
342,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
343,0,108,7829,0,3,97,4,40,6,0,270,2.755102041,64,32,0,87,0,0,0,0,108,0
344,0,213,2849,0,130,1117,1,327,205,2,1441,1.288908766,1,115,37,90,2,0,0,0,213,0
345,0,5,6941,2,27,1470,1,1358,0,1260,2030,1.380013596,0,8,0,1379,1260,1,2,0,5,0
346,0,47,2406,345,265,1882,1,202,63,38,2385,1.266595858,0,111,57,718,38,7,2,0,47,1
347,0,245,2528,132,433,1875,1,148,9,86,1304,0.695095949,0,107,20,535,86,4,11,0,245,24
348,0,116,1037,4,80,224,43,95,47,0,773,3.435555556,103,86,7,151,0,0,1,0,116,0
349,0,0,4576,8,0,1026,1,1018,0,0,949,0.924050633,0,0,0,678,0,0,0,0,0,0
350,0,0,2663,7,0,484,1,477,0,477,959,1.977319588,0,0,0,318,477,0,0,0,0,0
351,0,427,7438,44,625,2866,1,995,248,1486,4526,1.578653645,4,473,21,1174,1486,25,19,0,427,8
352,0,281,2924,186,85,1210,1,450,35,323,2035,1.680429397,0,205,5,402,323,1,12,0,281,1
353,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
354,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
355,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
356,0,350,5148,68,285,2310,1,720,67,750,4043,1.749459109,0,490,22,931,750,9,12,0,350,5
357,0,61,3847,16,143,1159,1,407,7,944,2350,2.025862069,0,160,37,298,944,1,3,0,61,1
358,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
359,0,1760,2786,13,68,804,323,713,96,3,2532,3.145341615,38,689,3,675,3,0,2,0,1760,0
360,0,1246,3101,21,566,1437,1,1003,6,641,1391,0.967315716,0,310,0,655,641,6,12,0,1246,0
361,0,22,122,0,3,75,1,0,2,0,188,2.473684211,0,7,0,17,0,0,0,0,22,0
362,0,31,640,0,120,199,81,126,3,0,2368,11.84,2,52,0,55,0,0,0,0,31,0
363,0,2132,7455,28,24,3164,1,605,9,336,4550,1.437598736,0,549,5,641,336,1,21,0,2132,19
364,0,508,2814,23,28,1271,1,189,26,27,1371,1.077830189,0,168,49,95,27,0,5,0,508,3
365,0,226,7663,2701,139,4241,1,334,56,123,2732,0.644035832,1,216,15,2040,123,3,7,0,226,31
366,0,182,1137,31,104,436,1,82,15,382,1174,2.686498856,0,121,2,221,382,0,11,0,182,11
367,0,310,3860,61,274,1167,1,451,21,41,1667,1.427226027,0,347,30,552,41,4,5,0,310,3
368,0,1100,4067,637,355,1587,1,514,32,1302,2901,1.826826196,0,429,35,691,1302,7,11,0,1100,4
369,0,427,1835,3,333,1309,1,216,17,136,1480,1.129770992,0,323,34,555,136,1,15,0,427,2
370,0,35,8388,51,889,2655,1,169,5,499,922,0.347138554,0,321,2,2375,499,1,0,0,35,2
371,0,303,1949,236,9,1219,1,413,51,37,1520,1.245901639,0,178,147,414,37,0,0,0,303,0
372,0,784,12766,101,90,3259,1,1305,109,287,5767,1.769018405,0,1172,305,1959,287,1,15,0,784,18
373,0,299,934,3,42,526,1,123,8,197,1223,2.320683112,0,56,9,26,197,0,4,0,299,4
374,-1,744,2265,19,13,1247,1242,181,21,79,2506,2.008012821,0,201,5,82,79,0,18,0,744,1
375,0,258,2054,13,112,915,1,211,21,574,2296,2.506550218,0,94,6,124,574,9,7,0,258,4
376,0,280,1133,54,20,527,1,40,2,86,1309,2.479166667,0,25,0,45,86,3,27,0,280,2
377,-1,1065,1828,145,101,841,1,110,11,310,1974,2.344418052,0,178,5,304,310,4,12,0,1065,76
378,0,149,2092,63,133,688,1,355,3,426,1119,1.624092888,0,181,9,355,426,3,6,0,149,1
379,0,1312,8128,8,470,3001,1,709,335,1675,6556,2.183877415,0,725,20,1040,1675,4,40,0,1312,4
380,0,750,5543,1048,111,2262,1,321,26,626,2371,1.04772426,0,129,37,943,626,3,9,0,750,23
381,0,280,1619,40,99,749,1,70,9,455,1684,2.245333333,0,107,1,340,455,6,21,0,280,5
382,0,196,695,13,1,275,1,83,4,16,569,2.061594203,0,102,8,105,16,0,4,0,196,4
383,0,820,1882,63,78,720,1,167,42,71,1192,1.653259362,0,195,3,335,71,0,2,0,820,15
384,0,16,64,0,0,25,1,4,0,0,135,5.192307692,0,0,0,0,0,0,0,0,16,0
385,0,958,5831,114,16,1455,1,482,55,39,2727,1.87293956,9,646,14,645,39,4,14,0,958,1
386,0,44,2613,1,160,722,188,205,17,0,751,1.038727524,12,212,23,452,0,0,0,0,44,1
387,0,86,2255,3,154,651,1,221,0,134,1171,1.79601227,0,44,1,387,134,0,11,0,86,0
388,0,617,7138,406,169,4459,1,837,129,168,3147,0.705605381,0,220,364,1059,168,20,28,0,617,10
389,0,26,1671,0,4,55,41,20,3,0,109,1.946428571,48,19,0,29,0,0,0,0,26,0
390,0,233,2622,10,141,986,1,336,100,45,1068,1.082066869,0,179,65,307,45,1,7,0,233,4
391,0,0,16,0,0,17,1,2,0,0,25,1.388888889,0,2,4,16,0,0,0,0,0,0
392,0,189,2185,39,111,1400,1,61,11,32,2418,1.725910064,0,40,7,436,32,1,14,0,189,9
393,0,15,27,0,0,24,1,0,1,3,85,3.4,0,0,0,0,3,0,0,0,15,0
394,0,4,11,0,0,5,1,0,0,0,34,5.666666667,0,0,0,0,0,0,0,0,4,3
395,0,519,1533,14,16,662,1,162,42,29,815,1.229260935,0,77,1,42,29,5,4,0,519,4
396,0,226,1774,6,19,515,1,166,20,33,1220,2.364341085,0,61,67,416,33,5,0,0,226,0
397,0,180,1450,27,42,675,1,151,10,32,698,1.032544379,0,48,9,63,32,12,10,0,180,0
398,0,686,4164,154,90,1794,1,285,2,22,1124,0.626183844,0,192,223,722,22,6,1,0,686,2
399,0,179,1237,22,24,732,1,63,3,32,1300,1.773533424,0,7,2,58,32,2,2,0,179,0
400,0,61,3375,14,136,1539,1,167,9,25,1954,1.268831169,0,154,27,309,25,8,2,0,61,1
401,0,341,2171,15,102,932,1,155,8,44,1076,1.153269025,0,241,171,276,44,0,1,0,341,3
402,0,90,1499,14,41,472,1,225,2,75,1783,3.769556025,0,137,29,108,75,1,0,0,90,0
403,0,737,13301,279,603,3207,1,919,79,1019,4283,1.335099751,0,816,1232,1682,1019,79,24,0,737,8
404,0,61,586,1,10,223,1,62,4,11,413,1.84375,0,45,1,40,11,0,0,0,61,1
405,0,1456,5311,91,27,2916,1,566,87,544,3734,1.280082276,0,296,25,122,544,0,28,0,1456,9
406,0,1121,7507,71,918,3532,1,423,26,1087,5848,1.655250495,0,631,10,1479,1087,1,52,0,1121,65
407,0,62,23,0,2,70,1,0,0,0,151,2.126760563,0,1,1,1,0,0,0,0,62,1
408,0,2,16,0,0,18,1,0,1,0,31,1.631578947,0,0,0,0,0,0,0,0,2,6
409,0,16,5,0,0,14,1,1,0,0,30,2,0,1,0,0,0,0,0,0,16,0
410,0,78,3533,18,118,880,51,171,16,73,813,0.922814983,61,220,9,477,73,0,3,0,78,4
411,0,560,2040,46,19,1589,1,64,15,33,2110,1.327044025,0,32,0,14,33,3,26,0,560,2
412,0,133,2435,42,94,987,1,89,1,940,1808,1.829959514,0,111,37,601,940,1,5,0,133,4
413,0,0,4576,8,0,1026,1,1018,0,0,949,0.924050633,0,0,0,678,0,0,0,0,0,0
414,0,34,55,0,1,26,1,4,2,0,24,0.888888889,0,5,0,5,0,0,0,0,34,0
415,0,11,25,0,0,30,1,0,2,0,40,1.290322581,0,0,1,24,0,0,0,0,11,0
416,0,1478,10028,2443,168,5517,1,340,70,216,3210,0.581732512,1,181,138,3018,216,9,42,0,1478,0
417,0,674,7071,1133,69,2858,1,585,247,187,3327,1.163693599,0,474,27,399,187,2,36,0,674,11
418,0,1,113,96,5,61,1,8,0,0,98,1.580645161,0,4,6,16,0,6,0,0,1,0
419,0,459,13767,196,879,2948,2922,981,46,716,3486,1.182095626,26,392,341,302,716,10,10,0,459,2
420,0,1167,17150,159,266,3836,1,2051,494,132,5120,1.3343758144383633,0,1125,82,1236,132,26,73,0,1167,10
421,0,1308,11119,751,164,3229,1,954,40,3192,8576,2.655108359133127,1,944,77,1624,3192,25,36,0,1308,39
422,0,1639,15321,205,1003,5000,1,1399,154,1777,6321,1.2639472105578884,1,1258,109,2631,1777,102,23,0,1639,22
423,0,3884,18697,116,687,5780,1,1795,40,127,10052,1.7387995156547311,0,927,132,1360,127,21,5,0,3884,7
424,0,413,7085,84,1352,4795,1,659,52,287,5735,1.1957881567973312,0,206,68,1096,287,8,15,0,413,13
425,0,686,8459,39,773,4504,1,483,17,78,9051,2.0091009988901223,0,53,7,1932,78,1,19,0,686,48
426,0,2648,13354,39,1607,7510,1,363,125,85,19113,2.5446678205298894,0,76,7,3699,85,1,184,0,2648,81
427,0,9374,10817,0,0,14,1,1,0,0,21112,1407.4666666666667,0,1,0,0,0,0,0,0,9374,0
428,0,1551,25165,1970,1044,7784,1,1814,293,1896,11373,1.4608863198458575,0,1100,271,2966,1896,42,26,0,1551,26
429,0,2207,17728,349,2349,6845,1,1674,128,335,11474,1.6760151913526147,0,830,112,2260,335,52,135,0,2207,6
430,0,3355,29565,64,393,5702,1,2533,91,712,7418,1.3007189198667368,0,1870,11,1575,712,4,22,0,3355,5
431,0,1588,14097,175,372,4469,1,1445,93,2095,8232,1.8416107382550335,0,567,28,1191,2095,62,16,0,1588,6
432,0,2310,41569,219,2824,10888,1,8046,396,2422,13536,1.2430893562310588,0,2603,113,6519,2422,17,36,0,2310,8
433,0,23,4954,8,649,2862,1,1361,123,166,5386,1.8812434509256024,0,322,1460,845,166,5,4,0,23,11
434,0,3922,42235,153,118,31231,1,1952,15,1073,13202,0.4227074795081967,0,20,1513,27639,1073,6,45,0,3922,3
435,0,705,18202,122,150,11005,1,5622,6,97,1976,0.17953843358168273,0,62,172,7148,97,24,10,0,705,10
436,0,2069,8093,202,235,2718,1,1675,19,139,5654,2.0794409709452006,0,349,63,669,139,11,12,0,2069,5
437,0,1216,10277,733,149,6203,1,1405,34,135,3663,0.5904255319148937,0,848,407,1646,135,6,48,0,1216,4
438,0,1622,20176,416,2444,17111,1,532,19,158,7894,0.46131369798971483,0,578,177,3210,158,153,37,0,1622,56
439,0,9477,32780,0,509,22598,1,543,213,354,1752,0.077525554,0,454,54,18839,354,3,18,0,9477,5
440,0,391,43646,0,1157,1656,1639,760,19,0,5115,3.0869040434520216,1339,51,8,39,0,0,0,0,391,0
441,0,2297,12327,2041,617,6027,1,1795,75,401,7683,1.274552090245521,0,600,355,2129,401,43,38,0,2297,0
442,0,667,10084,37,173,6932,1,2071,16,250,4181,0.603057839,0,202,104,3352,250,22,12,0,667,10
443,0,772,18437,904,423,5128,1,2465,504,125,5165,1.0070189120686293,0,1757,38,2090,125,10,19,0,772,7
444,0,1317,18226,239,803,4452,1,1603,80,568,6052,1.3590837637547721,0,1140,42,1841,568,12,23,0,1317,16
445,0,1334,8841,40,957,6220,1,313,71,109,14553,2.3393345121363125,0,67,7,2709,109,1,15,0,1334,129
446,0,537,9884,284,742,4332,1,1557,188,78,6784,1.5656588968382184,55,1236,89,2111,78,2,27,0,537,6
447,0,180,14410,65,4912,8167,1,1489,198,175,4239,0.5189764936336925,2,3373,79,6407,175,7,20,0,180,1
448,0,465,7528,51,977,2694,1,1346,15,49,3991,1.4808905380333952,0,1070,23,1553,49,2,8,0,465,2
449,0,851,14133,82,1358,5632,1,1693,198,64,8533,1.5148233623291318,0,885,223,2677,64,2,27,0,851,3
450,0,182,6451,5252,397,4181,1,341,9,90,8039,1.922285987565758,0,228,3155,2508,90,112,20,0,182,1
451,0,573,17554,116,989,4779,1,2832,177,109,6246,1.306694560669456,0,2036,91,2484,109,14,23,0,573,28
452,0,1828,11324,127,388,5244,1,3223,429,6590,15761,3.0049571020019066,0,1394,248,1564,6590,21,56,0,1828,11
453,0,7724,51166,3727,2915,15751,1,2681,132,644,18632,1.1828339258506857,0,1283,30,3325,644,15,96,0,7724,64
454,0,4444,11264,161,105,3442,1,1132,114,2118,9161,2.660760964275341,0,1475,16,1547,2118,11,53,0,4444,7
455,0,1112,10860,156,820,3891,1,1187,94,1289,4895,1.2577081192189106,0,704,33,1448,1289,11,31,0,1112,9
456,0,859,12340,183,294,7082,1,1102,146,222,13542,1.9119017365523083,1,400,38,399,222,37,61,0,859,3
457,0,3197,38270,33,2727,8340,1,4014,382,5733,14224,1.7053111137753267,0,2205,16,4282,5733,201,32,0,3197,35
458,0,2276,9397,80,125,5043,1,465,95,204,10181,2.018437747819191,0,190,89,172,204,19,18,0,2276,4
459,1,1188,17082,2,5249,11508,1,459,94,512,10502,0.912503258,0,869,7,4796,512,8,2,0,1188,9
460,0,2258,34475,252,567,6093,1,2959,200,1439,6285,1.0313423039054808,0,2501,8117,3167,1439,69,41,0,2258,23
461,0,2045,42596,30,114,8326,1,5855,92,1062,16873,2.026299987990873,0,1130,1000,205,1062,12,44,0,2045,71
462,0,991,23131,1762,169,3331,1,577,28,692,2444,0.7334933973589436,0,398,42,1730,692,4,12,0,991,9
463,0,1121,168363,562,377,3431,1,1807,43,42,3083,0.8983100233100233,0,1439,177,1735,42,1,3,0,1121,1
464,0,2149,35974,2632,1258,8028,1,2503,261,579,4964,0.6182588118071989,0,1630,888,4371,579,2,32,0,2149,0
465,0,1198,7702,76,592,5155,1,682,591,93,10719,2.0789371605896045,0,84,7,1818,93,1,30,0,1198,29
466,0,1262,16161,327,1190,6067,1,3079,444,10277,10408,1.7152274225444957,0,1233,543,2829,10277,25,14,0,1262,30
467,0,1316,8277,389,953,5612,1,1568,182,81,4356,0.7760555852485302,0,1259,139,2236,81,7,15,0,1316,0
468,0,950,14479,6040,204,7303,1,464,47,150,4172,0.5711938663745892,0,249,177,4961,150,13,13,0,950,10
469,0,4087,12371,95,2374,7261,1,1082,76,536,12807,1.763563756540898,0,235,8,588,536,0,63,0,4087,10
470,0,4387,13436,101,3008,7797,1,1119,78,598,13771,1.765965632213388,0,244,8,626,598,0,73,0,4387,11
471,0,430,15248,329,612,3045,23,1190,49,100,2832,0.9297439264609324,0,815,9,1611,100,3,7,0,430,2
472,0,1622,18457,74,1713,4389,1,1781,133,1756,5796,1.3202733485193623,0,1485,513,2306,1756,8,16,0,1622,4
473,0,233,22704,129,872,7669,1,3552,138,170,7789,1.0155149934810952,0,834,457,3307,170,18,33,0,233,3
474,0,2576,17818,1528,894,6961,1,1902,378,1148,11293,1.6220913530594656,0,1067,22,2739,1148,11,36,0,2576,40
475,0,2375,17258,73,194,6186,1,2400,77,492,12596,2.0358816874090837,0,1106,69,1589,492,41,24,0,2375,13
476,0,1788,15652,2499,527,5919,1,925,95,104,6161,1.0407094594594595,1,642,165,2185,104,5,24,0,1788,15
477,0,1420,15039,0,687,4136,1,1983,81,325,7095,1.7150108774474258,0,988,20,996,325,20,50,0,1420,2
478,0,3768,26501,378,442,6341,1,3426,89,511,6806,1.0731630400504573,7,1379,174,1404,511,25,41,0,3768,58
479,0,16,17216,3603,75,5781,1,1185,434,205,4238,0.7329643721895538,0,809,1063,2545,205,3,1,0,16,2
480,0,4643,26230,39,3255,13964,1,1227,61,64,27349,1.9583959899749372,0,119,7,7250,64,1,72,0,4643,410
481,0,1484,25702,1214,479,5431,1,1671,90,140,5516,1.0154639175257731,0,1027,38,2139,140,5,27,0,1484,17
482,0,1344,25867,80,1069,15538,1,3599,7,1150,3259,0.20973035587875669,0,60,520,4809,1150,413,22,0,1344,30
483,0,1961,19107,1802,921,7350,1,2293,261,320,6994,0.9514351788872262,0,1340,149,3414,320,13,38,0,1961,17
484,0,1280,24198,256,1219,7212,1,3746,579,2188,10943,1.5171218633023706,0,2002,59,4139,2188,27,50,0,1280,17
485,0,7011,22789,5,794,5107,1,2815,72,304,21119,4.134494909945184,0,1588,187,1978,304,8,39,0,7011,63
486,0,527,10429,23,497,4735,1,1599,143,605,5282,1.115287162162162,0,823,281,1954,605,14,36,0,527,9
487,0,1367,36170,719,1456,12504,1,3116,165,5133,22395,1.7908836465413835,9,1801,108,3220,5133,11,74,0,1367,23
488,0,1013,14753,248,369,5251,1,2222,79,172,7206,1.3720487433358721,0,344,111,1695,172,15,11,0,1013,65
489,0,6084,172095,894,7998,32911,1,16251,1226,14636,46697,1.4188441905687894,0,11500,4804,16770,14636,9,29,0,6084,2
490,0,1089,24608,96,1239,8285,1,2614,176,1395,5291,0.6385469466570118,0,1466,183,2387,1395,14,38,0,1089,11
491,0,2006,19164,409,635,6571,1,1577,285,976,5821,0.8857273280584297,0,1237,68,1595,976,9,52,0,2006,30
492,0,5040,54496,217,2085,18151,1,8717,294,341,17338,0.9551564565888057,3,5064,65,9349,341,19,106,0,5040,48
493,0,1960,11340,101,188,5127,1,925,58,144,6698,1.3061622464898597,4,440,53,742,144,35,29,0,1960,167
494,0,2156,17954,58,1783,6459,1,2393,49,498,10633,1.6459752321981425,3,894,1999,1409,498,50,10,0,2156,13
495,0,740,11932,106,1347,5549,1,712,62,751,7224,1.3016216216216216,0,548,94,1557,751,97,3,0,740,8
496,0,1995,18604,1090,343,5728,1,1595,1294,91,5988,1.045208587886193,0,1409,100,2573,91,25,25,0,1995,18
497,0,701,21316,21218,315,15445,1,853,11,2112,20494,1.3268160041434676,0,606,4,1854,2112,12,25,0,701,32
498,0,1223,15957,39,2743,8632,1,1160,51,36,17509,2.0281478049345534,0,102,7,5078,36,1,16,0,1223,16
499,0,4186,16928,2120,231,5447,1,1535,103,2792,7722,1.4174008810572687,10,428,74,1392,2792,6,24,0,4186,16
500,0,1333,15058,404,1377,5855,1,902,25,809,5129,0.875853825,2,1051,40,2243,809,12,54,0,1333,10
501,0,776,14546,74,772,3542,1,1576,115,300,4108,1.1594693762348292,0,1525,137,2114,300,15,22,0,776,3
